rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
52,"spotify:track:0JpEMzTHbt2zBIXrntrXzG","Robin Schulz, Dennis Lloyd","Young Right Now","WM Germany",35,53,103,"108129"
53,"spotify:track:4eZQUtvU0l7rFZzajOfF1I","LUNA","hausflur","Sony Music/Treppenhaus Records",43,57,5,"104379"
54,"spotify:track:0UOqk71UUNnU1InSKAB1hM","01099, Miksu / Macloud","2000er","01099",26,51,5,"103914"
55,"spotify:track:79nEEoEPY2w8EXj9hjn5oc","Yung Lean","Ginseng Strip 2002","YEAR0001",21,54,37,"102809"
56,"spotify:track:3N0KdzIP3kDCm4SPSIl7CT","Kool Savas, Alies","King","Sony Music/Essah Media GmbH",17,58,74,"102708"
57,"spotify:track:3XOalgusokruzA5ZBA2Qcb","Gunna, Future, Young Thug","pushin P (feat. Young Thug)","300 Entertainment",21,56,53,"101740"
58,"spotify:track:503OTo2dSqe7qk76rgsbep","Dr. Dre, Snoop Dogg","Still D.R.E.","Aftermath",22,55,35,"99011"
59,"spotify:track:2gQPv5jvVPqU2a9HhMNO1v","BoyWithUke","Toxic","Republic Records",16,59,140,"98996"
60,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,61,138,"97879"
61,"spotify:track:1vUOJpWc091SBYULNvz9mp","Alle Farben, KIDDO","Alright (feat. KIDDO)","WM Germany",42,63,81,"95822"
62,"spotify:track:3i3sRJPLEozRXHIndA5VJU","reezy","ITACHI FLOW","Four Music/Two Sides",4,60,19,"94850"
63,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,66,291,"92574"
64,"spotify:track:46HNZY1i7O6jwTA7Slo2PI","Coldplay, BTS","My Universe","Parlophone UK",35,67,158,"91321"
65,"spotify:track:4FXX4P3dxc1JMBx5wVRJ5N","Tream, treamiboii, HBz","LEBENSLANG - HBz Remix","HBzMusic",64,64,12,"90574"
66,"spotify:track:3vhq6ywD3amyfzFnwA3CfI","KAMRAD","I Believe","Epic Local",57,68,37,"90196"
67,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",39,69,269,"89991"
68,"spotify:track:1v7L65Lzy0j0vdpRjJewt1","Eminem","Lose Yourself - From ""8 Mile"" Soundtrack","Aftermath",35,70,604,"88320"
69,"spotify:track:4KqLxOj217AKM3ZCF9ThLU","Jamule","Bilder","Life Is Pain",3,62,12,"87956"
70,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",53,73,413,"87580"
71,"spotify:track:1DGnBZVutWD4OrYTaJROP3","Capital Bra, MVNA, ART","Quit (feat. MVNA & ART)","URBAN",2,72,26,"86645"
72,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",15,76,129,"86589"
73,"spotify:track:5STeQZH1Ahz3h0X9Njaij7","t-low","Crashen","Spinnup",15,74,232,"86280"
74,"spotify:track:0FKw2vfEDxDuRisr4kU8Ok","RAF Camora, Luciano","2CB","Indipendenza",1,101,172,"85726"
75,"spotify:track:1ZdhOMWyFR8Iv9eylMGYg2","Labrinth","Mount Everest","Syco Music",75,78,19,"84403"
76,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",13,75,211,"84200"
77,"spotify:track:3v7VY6zmrXu2hzqmeCOd1Q","Pajel","10von10","Epic/DOPE",1,77,200,"83828"
78,"spotify:track:6ICSCAnoMatLPm3ZhIzRje","FiNCH, SDP","Liebe ist ...","Walk This Way Records",17,71,16,"83664"
79,"spotify:track:5WOnsi0Bug74LmhxcPfKvR","Topic, Robin Schulz, Nico Santos, Paul van Dyk","In Your Arms (For An Angel)","Virgin",42,86,33,"83228"
80,"spotify:track:2cGJrMY1TxKn66h6d76wc0","Casper, Provinz, Lena","LASS ES ROSEN FÜR MICH REGNEN (feat. Provinz & Lena)","Columbia/Eklat Tonträger",19,65,5,"82851"
81,"spotify:track:4xkOaSrkexMciUUogZKVTS","Eminem, Nate Dogg","'Till I Collapse","Aftermath",55,79,553,"82075"
82,"spotify:track:0IuVhCflrQPMGRrOyoY5RW","Tate McRae","she's all i wanna be","RCA Records Label",43,83,26,"81713"
83,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,84,822,"79165"
84,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",55,82,136,"78377"
