rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
68,"spotify:track:5JBtWpLoGO62gb5vax505b","Purple Disco Machine, Eyelar","Dopamine","Sweat It Out",48,67,72,"85104"
69,"spotify:track:5ewhpp17f3pUSx9xCwC6b1","Apache 207","Sport","Four Music/Two Sides",1,96,36,"83181"
70,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",42,142,40,"82678"
71,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",13,104,152,"82148"
72,"spotify:track:2PDM9Byxz5crB2IXuh2Oal","Hava, Dardan","HIGH","RCA/Imperium Music",1,145,50,"78122"
73,"spotify:track:1umWYzhtxWxlVvnvfWLbT4","Capital Bra, Montez","Ein Jahr (feat. Montez)","URBAN",1,124,43,"77932"
74,"spotify:track:05Mp2UJulSttxQ4E6hQPH3","Bonez MC, RAF Camora, Maxwell","Ohne mein Team","UME - Global Clearing House",8,112,1620,"77857"
75,"spotify:track:4QNpBfC0zvjKqPJcyqBy9W","Pitbull, Ne-Yo, Afrojack, Nayer","Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Mr.305/Polo Grounds Music/J Records",49,49,15,"77800"
76,"spotify:track:5pmL3RzOy3IvGFaSDi4hZL","Taio Cruz, Flo Rida","Hangover","Universal-Island Records Ltd.",60,60,6,"77270"
77,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Virgin",6,52,336,"76418"
78,"spotify:track:2CEgGE6aESpnmtfiZwYlbV","Taio Cruz","Dynamite","Universal-Island Records Ltd.",61,61,63,"75386"
79,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",53,-1,301,"75192"
80,"spotify:track:0FKw2vfEDxDuRisr4kU8Ok","RAF Camora, Luciano","2CB","Indipendenza",1,168,113,"75091"
81,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",14,56,352,"74880"
82,"spotify:track:0JpEMzTHbt2zBIXrntrXzG","Robin Schulz, Dennis Lloyd","Young Right Now","WM Germany",60,115,44,"74822"
83,"spotify:track:2iGBtxtGTwomOhHoHptFSl","OMG","Melodie","OMG",67,-1,18,"74076"
84,"spotify:track:35iR1qzexmbcUSgA01S4gI","Milky Chance","Colorado","Muggelig Records GmbH",27,125,161,"73376"
85,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",15,144,70,"71928"
86,"spotify:track:1Je1IMUlBXcx1Fz0WE7oPT","Spice Girls","Wannabe","Virgin Records",50,50,10,"71620"
87,"spotify:track:2prnn41CblB8B4yWACDljP","Shouse, David Guetta","Love Tonight - David Guetta Remix Edit","Hell Beach",28,48,141,"71608"
88,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",77,-1,354,"71140"
89,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",21,143,107,"70880"
90,"spotify:track:7xx6S5PsAV7rziVCjCzDrl","NGEE","ES IST WIE ES IST","Bra Musik",24,171,15,"70857"
91,"spotify:track:3ZDXLSUZpKx8pspNBOdVr5","RAF Camora, Ahmad Amin","Vergesse nie die Street","Indipendenza",19,182,117,"70736"
92,"spotify:track:1DIXPcTDzTj8ZMHt3PDt8p","Coolio, L.V.","Gangsta's Paradise","Tommy Boy Music, LLC",88,185,284,"69938"
93,"spotify:track:6jnR8dYSsKNqj1lVVFT5R0","KALIM, Luciano","BLEIB' ÜBER NACHT (feat. Luciano)","Urban",2,-1,63,"69543"
94,"spotify:track:5STeQZH1Ahz3h0X9Njaij7","t-low","Crashen","Spinnup",15,198,173,"69257"
95,"spotify:track:3cHyrEgdyYRjgJKSOiOtcS","Pitbull, Kesha","Timber (feat. Ke$ha)","Mr.305/Polo Grounds Music/RCA Records",89,89,7,"69106"
96,"spotify:track:2qpZjutAe3pstQsjwSXQb4","VIZE, Joker Bra, Leony","Paradise","Kontor Records",3,99,405,"68597"
97,"spotify:track:1cSXzDZt8vzuUp2XREQEJN","Helene Fischer","Atemlos durch die Nacht","Polydor",97,107,19,"68340"
98,"spotify:track:4h6UIDvGWTYZvu4BLf2GpO","SXTN","Von Party zu Party","JINX Music",45,59,597,"67835"
99,"spotify:track:47BBI51FKFwOMlIiX6m8ya","Backstreet Boys","I Want It That Way","Jive",99,158,20,"67611"
100,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",9,190,96,"67358"
101,"spotify:track:5AyL2kgLtTWEu3qO3B9SqK","Far East Movement, The Cataracs, DEV","Like A G6","Interscope",54,54,3,"67241"
102,"spotify:track:79lc69ZXfL4WmJIzVSDmWT","187 Strassenbande, Bonez MC, Frauenarzt","Extasy","187 Strassenbande",1,116,234,"66776"
103,"spotify:track:3N0KdzIP3kDCm4SPSIl7CT","Kool Savas, Alies","King","Sony Music/Essah Media GmbH",33,153,15,"66754"
104,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",104,160,23,"66624"
105,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",102,-1,219,"66129"
