rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
179,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",25,176,355,"52768"
180,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",22,183,264,"52725"
181,"spotify:track:2eAvDnpXP5W0cVtiI0PUxV","Ruth B.","Dandelions","Columbia",137,164,21,"52725"
182,"spotify:track:0Rq6JJwpZ9f1SU6Cfhgjv7","A$AP Rocky, Nigo","Arya (feat. A$AP Rocky)","Victor Victor Worldwide",162,162,2,"52717"
183,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",1,177,592,"52414"
184,"spotify:track:0iW7kcRCbGZrgHeCENon1x","reezy","LOYALTY OVER LOVE","Four Music/Two Sides",7,172,25,"52398"
185,"spotify:track:2fGPaW4H7PopOvdrdpikkO","Gzuz, Maxwell","Genau so Eine","187 Strassenbande",1,171,46,"52339"
186,"spotify:track:6KL88T4Ma4ABXqzgUoEwkd","OneRepublic","Run","Mosley Music/Interscope Records",26,199,229,"52116"
187,"spotify:track:2pLeoBNJiGlbZkyf84z5hJ","01099, Gustav, Zachi, AVO","Durstlöscher","01099",12,182,259,"52074"
188,"spotify:track:6E90gq0KO6FYZVOXx8kCcC","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",2,197,378,"52033"
189,"spotify:track:4mc0wGvP83zeFlhuatdyXM","Zuna, Lune","Baby 2.0","KMN Gang",7,-1,80,"51745"
190,"spotify:track:6Obb1FCQLZrVRvzXWdgDma","Bibi und Tina","Bibi und Tina Lied","Kiddinx/WM Germany",90,187,71,"51660"
191,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX Music",1,198,892,"51652"
192,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",104,-1,51,"51567"
193,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",52,191,400,"51379"
194,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",22,200,973,"51347"
195,"spotify:track:5ip9eQ3VyleYFDK0ix9b9y","KALIM, LAYLA","SAVAGE (feat. LAYLA)","Urban",14,189,72,"51312"
196,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",153,194,39,"51218"
