rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
35,"spotify:track:0ZLkb9lDDlTPwYZPvuGnHB","Duki, Emilia","Esto Recién Empieza","DALE PLAY Records / SSJ Records",4,36,108,"112069"
36,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",14,35,27,"108390"
37,"spotify:track:67Wqby5IjOMMpIYwqmCYOG","Emilia, Nicki Nicole","intoxicao","Sony Music Latin",37,52,2,"107509"
38,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, Jhay Cortez","Tarot","Rimas Entertainment LLC",12,37,27,"104708"
39,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",1,38,399,"104611"
40,"spotify:track:6HXvazdtAr9hy0kThzxrE3","Oscu, Nobeat","Numero 1","1.8M",20,39,62,"104140"
41,"spotify:track:7M0mBls29IohQIPGqegcyE","Emilia, Duki","como si no importara","Sony Music Latin",1,51,323,"102012"
42,"spotify:track:30W8VKHrAZmHzObnwAoc1u","Mora, Sech","TUS LÁGRIMAS","Rimas Entertainment LLC",21,40,48,"100216"
43,"spotify:track:1UdzJEpgJxtuXAlCOvD4S0","Danny Ocean","Fuera del mercado","Atlantic Records",20,41,74,"99604"
44,"spotify:track:2SJZdZ5DLtlRosJ2xHJJJa","Paulo Londra","Chance","WEA Latina",2,42,57,"96784"
45,"spotify:track:6P096SaOzrgGxs8NWOfX7M","Tiago PZK, Trueno","Salimo de Noche","WM Chile",1,43,223,"93804"
46,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",13,46,87,"93627"
47,"spotify:track:2uflssWlCaJ6CbTMOsUpNI","Bad Bunny","Aguacero","Rimas Entertainment LLC",37,47,27,"93618"
48,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, Abhir Hathi, Bejo, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",8,45,117,"93576"
49,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Parlophone UK",49,53,4,"93367"
50,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",8,44,27,"91086"
51,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",47,48,23,"90661"
52,"spotify:track:5kVZxyMY1gfdCLiChsfjn1","Bad Bunny","Yo No Soy Celoso","Rimas Entertainment LLC",18,49,27,"88935"
53,"spotify:track:3EcCc1U405tm8yKm1x6Y8W","La K'onga","Te Mentiría","Leader Music",8,50,377,"83720"
54,"spotify:track:3Tx1gnGvzBYRtEnr3o705w","Emilia, Tiago PZK","rápido lento","Sony Music Latin",1,90,244,"75942"
55,"spotify:track:1p22yVi9e8DT6BEUvOZ0TL","Emilia, Rusherking","De Enero a Diciembre","Sony Music Latin",12,59,168,"74461"
56,"spotify:track:7JZ5mOTea5T4LH0UdwCsWx","Duki","TOP 5","DALE PLAY Records / SSJ Records",3,55,188,"73519"
57,"spotify:track:3lkiTKxSDxOqZkQnf9FUEo","Trueno, Nathy Peluso","ARGENTINA","2022 Sur Capital Records (por Tierra Agencia)",31,56,20,"73118"
58,"spotify:track:7iXJg4IUyrWont5YSQrbKP","Reik, Maria Becerra","Los Tragos","Sony Music México",27,58,189,"73090"
59,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",32,54,27,"72986"
60,"spotify:track:1qEmFfgcLObUfQm0j1W2CK","Harry Styles","Late Night Talking","Columbia",14,57,13,"70990"
61,"spotify:track:261Jxss9utRCMg11TWEU8M","LIT killah, De La Ghetto, L-Gante","KU'","WEA Latina",36,63,55,"69887"
62,"spotify:track:5Us3svqTvNAdnQfEYfoL5g","LIT killah","La Trampa es Ley","WEA Latina",1,64,111,"69842"
63,"spotify:track:166qsYi2wR3u6qfg7wrh1r","Perro Primo, EL NOBA, R Jota, Dj Plaga, DT.Bilardo","Yendo No, Llegando","Kriterio Music",9,61,144,"69836"
64,"spotify:track:7onMf0QvWgRba2MRxG27yj","La K'onga","El Mismo Aire","Leader Music bajo licencia de INTI-MOLE S.R.L.",5,60,537,"69059"
65,"spotify:track:6weEgpX3aqFXapx6rw3n5a","Dani Dance","Bailemos En El Club","Dani Dance Music",34,62,53,"68655"
66,"spotify:track:6DoL1yYIwEW7VZMRaJhoJI","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","UMLE - Latino",57,65,13,"67340"
67,"spotify:track:1fKFxmSByZfjwVSbq0PHye","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó","Ke Personajes",24,68,266,"65908"
68,"spotify:track:5hgjF68xugLDOyLSjfe8QN","Emilia","la balada","Sony Music Latin",68,-1,1,"65307"
69,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",25,69,69,"65003"
